Sponsor Name,Sponsor Number,Claim Date,Claim Status,SSO Lunch Rate,SSO Brk Rate,Free Eligible Students,Rdc Eligible Students,Paid Eligible Students,Total Eligible Students,Total Milk Enrollment,Lunch Operating Days,ADP Lunch,Lunch Sites,Breakfast Operating Days,ADP SNB,SNB Sites,ADP Regular Brk,Regular Brk Sites,Snack Operating Days,ADP Low Snack,Low Snack Sites,ADP High Snack,High Snack Sites,SSO Operating Days,SSO Operating Sites,ADP SSO Lunch,ADP SSO SNB,ADP SSO Brk,ADP SSO Snk,Milk Operating Days,ADP Milk,Milk Sites,Free Lunches,Rdc Lunches,Paid Lunches,Total Lunches (No SSO),Free SNB,Rdc SNB,Paid SNB,Total SNB (No SSO),Free Regular Brk,Rdc Regular Brk,Paid Regular Brk,Total Regular Brk (No SSO),Free Snack,Rdc Snack,Paid Snack,Total Snacks (No SSO),SSO Lunches,SSO SNB,SSO Reg Brk,SSO Snack,Free Special Milk,Paid Special Milk,Free Lunch Amt,Rdc Lunch Amt,Paid Lunch Amt,SSO Lunch Amt,Free (Brk+SNB) Amt,Rdc (Brk+SNB) Amt,Paid (Brk+SNB)  Amt,SSO (Brk+SNB) Amt,Free Snack Amt,Rdc Snack Amt,Paid Snack Amt,SSO Snack Amt,Special Milk Amt,FFVP Amt,SubTotal,Liquor Tax,Total Reimbursement,Jul SFSP Rate,Aug SFSP Rate,Sep SFSP Rate,Oct SFSP Rate,Nov SFSP Rate,Dec SFSP Rate,Jan SFSP Rate,Feb SFSP Rate,Mar SFSP Rate,Apr SFSP Rate,May SFSP Rate,Jun SFSP Rate,
MILLARD SCHOOL DISTRICT,17,11/1/2021,Paid,4.3175,2.4625,1123,432,1951,3506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2022,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38418,14461,0,0,0,0,0.00,0.00,0.00,165869.72,0.00,0.00,0.00,35610.21,0.00,0.00,0.00,0.00,0.00,0.00,201479.93,32655.30,234135.23,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MILLARD SCHOOL DISTRICT,17,12/1/2021,Paid,4.3175,2.4625,997,296,1955,3248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,2045,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30669,11972,0,0,0,0,0.00,0.00,0.00,132413.41,0.00,0.00,0.00,29481.05,0.00,0.00,0.00,0.00,0.00,0.00,161894.46,26068.65,187963.11,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MILLARD SCHOOL DISTRICT,17,1/1/2022,Paid,4.5625,2.6050,960,302,1955,3217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,1970,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39396,14993,0,0,0,0,0.00,0.00,0.00,179744.25,0.00,0.00,0.00,39056.77,0.00,0.00,0.00,0.00,0.00,0.00,218801.02,31516.80,250317.82,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MILLARD SCHOOL DISTRICT,17,2/1/2022,Paid,4.5625,2.6050,955,296,1944,3195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,1929,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36653,14761,0,0,0,0,0.00,0.00,0.00,167229.31,0.00,0.00,0.00,38452.41,0.00,0.00,0.00,0.00,0.00,0.00,205681.72,31155.05,236836.77,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MILLARD SCHOOL DISTRICT,17,3/1/2022,Paid,4.5625,2.6050,957,290,1938,3185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,1994,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45855,18865,0,0,0,0,0.00,0.00,0.00,209213.44,0.00,0.00,0.00,49143.33,0.00,0.00,0.00,0.00,0.00,0.00,258356.77,36684.00,295040.77,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MILLARD SCHOOL DISTRICT,17,4/1/2022,Paid,4.5625,2.6050,961,286,1937,3184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,1973,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31562,13210,0,0,0,0,0.00,0.00,0.00,144001.63,0.00,0.00,0.00,34412.05,0.00,0.00,0.00,0.00,0.00,0.00,178413.68,25249.60,203663.28,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MILLARD SCHOOL DISTRICT,17,5/1/2022,Paid,4.5625,2.6050,969,279,1935,3183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,1946,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36974,14994,0,0,0,0,0.00,0.00,0.00,168693.88,0.00,0.00,0.00,39059.37,0.00,0.00,0.00,0.00,0.00,0.00,207753.25,29579.20,237332.45,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MILLARD SCHOOL DISTRICT,17,6/1/2022,Paid,4.5625,2.6050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,304,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5166,4042,0,0,0,0,0.00,0.00,0.00,23569.88,0.00,0.00,0.00,10529.41,0.00,0.00,0.00,0.00,0.00,0.00,34099.29,4132.80,38232.09,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MOAB CHARTER SCHOOL,A7,8/1/2021,Paid,4.3175,2.4625,31,3,56,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,80,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,360,0,0,0,0,0.00,0.00,0.00,3108.60,0.00,0.00,0.00,886.50,0.00,0.00,0.00,0.00,0.00,232.37,4227.47,612.00,4839.47,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MOAB CHARTER SCHOOL,A7,9/1/2021,Paid,4.3175,2.4625,31,4,55,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,80,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680,630,0,0,0,0,0.00,0.00,0.00,7253.40,0.00,0.00,0.00,1551.38,0.00,0.00,0.00,0.00,0.00,587.05,9391.83,1428.00,10819.83,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MOAB CHARTER SCHOOL,A7,10/1/2021,Paid,4.3175,2.4625,31,4,67,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,72,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1368,570,0,0,0,0,0.00,0.00,0.00,5906.34,0.00,0.00,0.00,1403.63,0.00,0.00,0.00,0.00,0.00,367.51,7677.48,1162.80,8840.28,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MOAB CHARTER SCHOOL,A7,11/1/2021,Paid,4.3175,2.4625,31,4,67,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,480,0,0,0,0,0.00,0.00,0.00,4835.60,0.00,0.00,0.00,1182.00,0.00,0.00,0.00,0.00,0.00,356.08,6373.68,952.00,7325.68,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MOAB CHARTER SCHOOL,A7,12/1/2021,Paid,4.3175,2.4625,31,4,67,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,72,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936,455,0,0,0,0,0.00,0.00,0.00,4041.18,0.00,0.00,0.00,1120.44,0.00,0.00,0.00,0.00,0.00,244.65,5406.27,795.60,6201.87,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MOAB CHARTER SCHOOL,A7,1/1/2022,Paid,4.5625,2.6050,35,4,69,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,65,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235,475,0,0,0,0,0.00,0.00,0.00,5634.69,0.00,0.00,0.00,1237.38,0.00,0.00,0.00,0.00,0.00,567.01,7439.08,988.00,8427.08,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MOAB CHARTER SCHOOL,A7,2/1/2022,Paid,4.5625,2.6050,36,4,70,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,70,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330,760,0,0,0,0,0.00,0.00,0.00,6068.13,0.00,0.00,0.00,1979.80,0.00,0.00,0.00,0.00,0.00,603.94,8651.87,1130.50,9782.37,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MOAB CHARTER SCHOOL,A7,3/1/2022,Paid,4.5625,2.6050,28,3,53,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,75,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,900,0,0,0,0,0.00,0.00,0.00,6843.75,0.00,0.00,0.00,2344.50,0.00,0.00,0.00,0.00,0.00,616.36,9804.61,1200.00,11004.61,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MOAB CHARTER SCHOOL,A7,4/1/2022,Paid,4.5625,2.6050,36,4,79,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,75,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,640,0,0,0,0,0.00,0.00,0.00,5475.00,0.00,0.00,0.00,1667.20,0.00,0.00,0.00,0.00,0.00,421.55,7563.75,960.00,8523.75,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MOAB CHARTER SCHOOL,A7,5/1/2022,Paid,4.5625,2.6050,36,4,70,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,75,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575,945,0,0,0,0,0.00,0.00,0.00,7185.94,0.00,0.00,0.00,2461.73,0.00,0.00,0.00,0.00,0.00,1368.96,11016.63,1260.00,12276.63,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MONTICELLO ACADEMY,7C,7/1/2021,Paid,4.3175,2.4625,203,91,532,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7196,0,0,0,0,0,0.00,0.00,0.00,31068.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31068.73,6116.60,37185.33,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MONTICELLO ACADEMY,7C,8/1/2021,Paid,4.3175,2.4625,203,91,571,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10952,0,0,0,0,0,0.00,0.00,0.00,47285.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47285.26,9309.20,56594.46,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MONTICELLO ACADEMY,7C,9/1/2021,Paid,4.3175,2.4625,290,134,459,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,679,86,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14259,1813,877,0,0,0,0.00,0.00,0.00,61563.23,0.00,0.00,0.00,6624.12,0.00,0.00,0.00,0.00,0.00,0.00,68187.35,12120.15,80307.50,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MONTICELLO ACADEMY,7C,10/1/2021,Paid,4.3175,2.4625,268,98,442,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,712,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12811,0,1853,0,0,0,0.00,0.00,0.00,55311.49,0.00,0.00,0.00,4563.01,0.00,0.00,0.00,0.00,0.00,0.00,59874.50,10889.35,70763.85,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MONTICELLO ACADEMY,7C,11/1/2021,Paid,4.3175,2.4625,290,94,426,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,719,132,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12944,2378,1969,0,0,0,0.00,0.00,0.00,55885.72,0.00,0.00,0.00,10704.49,0.00,0.00,0.00,0.00,0.00,0.00,66590.21,11002.40,77592.61,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MONTICELLO ACADEMY,7C,12/1/2021,Paid,4.3175,2.4625,290,93,422,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,740,137,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8885,1640,1362,0,0,0,0.00,0.00,0.00,38360.99,0.00,0.00,0.00,7392.43,0.00,0.00,0.00,0.00,0.00,0.00,45753.42,7552.25,53305.67,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MONTICELLO ACADEMY,7C,1/1/2022,Paid,4.5625,2.6050,291,93,415,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,686,133,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13034,2533,1961,0,0,0,0.00,0.00,0.00,59467.63,0.00,0.00,0.00,11706.88,0.00,0.00,0.00,0.00,0.00,0.00,71174.51,10427.20,81601.71,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MONTICELLO ACADEMY,7C,2/1/2022,Paid,4.5625,2.6050,292,94,418,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,731,147,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13887,2790,2206,0,0,0,0.00,0.00,0.00,63359.44,0.00,0.00,0.00,13014.58,0.00,0.00,0.00,0.00,0.00,0.00,76374.02,11803.95,88177.97,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MONTICELLO ACADEMY,7C,3/1/2022,Paid,4.5625,2.6050,287,94,422,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,738,150,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16226,3295,2599,0,0,0,0.00,0.00,0.00,74031.13,0.00,0.00,0.00,15353.88,0.00,0.00,0.00,0.00,0.00,0.00,89385.01,12980.80,102365.81,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MONTICELLO ACADEMY,7C,4/1/2022,Paid,4.5625,2.6050,286,93,418,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,809,165,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12132,2481,1890,0,0,0,0.00,0.00,0.00,55352.25,0.00,0.00,0.00,11386.46,0.00,0.00,0.00,0.00,0.00,0.00,66738.71,9705.60,76444.31,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MONTICELLO ACADEMY,7C,5/1/2022,Paid,4.5625,2.6050,284,91,418,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,779,171,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16367,3587,2346,0,0,0,0.00,0.00,0.00,74674.44,0.00,0.00,0.00,15455.47,0.00,0.00,0.00,0.00,0.00,0.00,90129.91,13093.60,103223.51,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MONTICELLO ACADEMY,7C,6/1/2022,Paid,4.5625,2.6050,284,91,418,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8236,0,0,0,0,0,0.00,0.00,0.00,37576.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37576.75,6588.80,44165.55,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MORGAN SCHOOL DISTRICT,18,8/1/2021,Paid,4.3175,2.4625,244,86,3058,3388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1966,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9829,0,544,0,0,0,0.00,0.00,0.00,42436.71,0.00,0.00,0.00,1339.60,0.00,0.00,0.00,0.00,0.00,0.00,43776.31,8354.65,52130.96,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MORGAN SCHOOL DISTRICT,18,9/1/2021,Paid,4.3175,2.4625,255,83,3011,3349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,2069,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43451,0,6110,0,0,0,0.00,0.00,0.00,187599.69,0.00,0.00,0.00,15045.88,0.00,0.00,0.00,0.00,0.00,0.00,202645.57,36933.35,239578.92,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MORGAN SCHOOL DISTRICT,18,10/1/2021,Paid,4.3175,2.4625,175,22,3120,3317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,2017,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36313,0,5711,0,0,0,0.00,0.00,0.00,156781.38,0.00,0.00,0.00,14063.34,0.00,0.00,0.00,0.00,0.00,0.00,170844.72,30866.05,201710.77,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MORGAN SCHOOL DISTRICT,18,11/1/2021,Paid,4.3175,2.4625,174,23,3117,3314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2108,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40051,0,7180,0,0,0,0.00,0.00,0.00,172920.19,0.00,0.00,0.00,17680.75,0.00,0.00,0.00,0.00,0.00,0.00,190600.94,34043.35,224644.29,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MORGAN SCHOOL DISTRICT,18,12/1/2021,Paid,4.3175,2.4625,173,24,3111,3308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,2112,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33794,0,5589,0,0,0,0.00,0.00,0.00,145905.60,0.00,0.00,0.00,13762.91,0.00,0.00,0.00,0.00,0.00,0.00,159668.51,28724.90,188393.41,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MORGAN SCHOOL DISTRICT,18,1/1/2022,Paid,4.5625,2.6050,213,47,3195,3455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2061,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39153,0,6745,0,0,0,0.00,0.00,0.00,178635.56,0.00,0.00,0.00,17570.73,0.00,0.00,0.00,0.00,0.00,0.00,196206.29,31322.40,227528.69,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MORGAN SCHOOL DISTRICT,18,2/1/2022,Paid,4.5625,2.6050,177,24,3132,3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,2134,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38408,0,7209,0,0,0,0.00,0.00,0.00,175236.50,0.00,0.00,0.00,18779.45,0.00,0.00,0.00,0.00,0.00,0.00,194015.95,32646.80,226662.75,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MORGAN SCHOOL DISTRICT,18,3/1/2022,Paid,4.5625,2.6050,290,103,3321,3714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2097,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39844,0,8093,0,0,0,0.00,0.00,0.00,181788.25,0.00,0.00,0.00,21082.27,0.00,0.00,0.00,0.00,0.00,0.00,202870.52,31875.20,234745.72,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MORGAN SCHOOL DISTRICT,18,4/1/2022,Paid,4.5625,2.6050,295,103,3330,3728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,2138,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42750,0,9100,0,0,0,0.00,0.00,0.00,195046.88,0.00,0.00,0.00,23705.50,0.00,0.00,0.00,0.00,0.00,0.00,218752.38,34200.00,252952.38,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MORGAN SCHOOL DISTRICT,18,5/1/2022,Paid,4.5625,2.6050,180,25,3128,3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,1972,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37470,0,8411,0,0,0,0.00,0.00,0.00,170956.88,0.00,0.00,0.00,21910.66,0.00,0.00,0.00,0.00,0.00,0.00,192867.54,29976.00,222843.54,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
MOUNTAIN VIEW MONTESSORI ACADEMY,3J,8/1/2021,Paid,4.3175,2.4625,57,23,134,214,0,0,0,0,0,0,0,0,0,14,30,1,0,0,17,1,144,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,420,2452,1831,0,0,0,0,0.00,0.00,0.00,10586.51,0.00,0.00,0.00,4508.84,420.00,0.00,0.00,0.00,0.00,0.00,15515.35,2084.20,17599.55,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
MOUNTAIN VIEW MONTESSORI ACADEMY,3J,9/1/2021,Paid,4.3175,2.4625,51,19,150,220,0,0,0,0,0,0,0,0,0,16,30,1,0,0,21,1,145,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,480,3053,2809,0,0,0,0,0.00,0.00,0.00,13181.33,0.00,0.00,0.00,6917.16,480.00,0.00,0.00,0.00,0.00,0.00,20578.49,2595.05,23173.54,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
MOUNTAIN VIEW MONTESSORI ACADEMY,3J,10/1/2021,Paid,4.3175,2.4625,53,20,143,216,0,0,0,0,0,0,0,0,0,12,42,1,0,0,16,1,142,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,0,507,2279,1874,0,0,0,0,0.00,0.00,0.00,9839.58,0.00,0.00,0.00,4614.73,507.00,0.00,0.00,0.00,0.00,0.00,14961.31,1937.15,16898.46,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
MOUNTAIN VIEW MONTESSORI ACADEMY,3J,11/1/2021,Paid,4.3175,2.4625,54,17,144,215,0,0,0,0,0,0,0,0,0,17,40,1,0,0,17,1,140,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,0,0,675,2373,1677,0,0,0,0,0.00,0.00,0.00,10245.43,0.00,0.00,0.00,4129.61,675.00,0.00,0.00,0.00,0.00,0.00,15050.04,2017.05,17067.09,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
MOUNTAIN VIEW MONTESSORI ACADEMY,3J,12/1/2021,Paid,4.3175,2.4625,701,218,701,1620,0,0,0,0,0,0,0,0,0,15,26,1,0,0,15,1,138,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384,2064,1535,0,0,0,0,0.00,0.00,0.00,8911.32,0.00,0.00,0.00,3779.94,384.00,0.00,0.00,0.00,0.00,0.00,13075.26,1754.40,14829.66,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
MOUNTAIN VIEW MONTESSORI ACADEMY,3J,1/1/2022,Paid,4.5625,2.6050,58,18,15,91,0,0,0,0,0,0,0,0,0,17,11,1,0,0,21,1,139,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,195,2920,2501,0,0,0,0,0.00,0.00,0.00,13322.50,0.00,0.00,0.00,6515.11,195.00,0.00,0.00,0.00,0.00,0.00,20032.61,2336.00,22368.61,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
MOUNTAIN VIEW MONTESSORI ACADEMY,3J,2/1/2022,Paid,4.5625,2.6050,1026,267,2747,4040,0,0,0,0,0,0,0,0,0,16,50,1,0,0,19,1,148,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,0,0,798,2813,2369,0,0,0,0,0.00,0.00,0.00,12834.31,0.00,0.00,0.00,6171.25,798.00,0.00,0.00,0.00,0.00,0.00,19803.56,2391.05,22194.61,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
MOUNTAIN VIEW MONTESSORI ACADEMY,3J,3/1/2022,Paid,4.5625,2.6050,64,26,140,230,0,0,0,0,0,0,0,0,0,15,43,1,0,0,17,1,160,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,0,0,645,2713,2105,0,0,0,0,0.00,0.00,0.00,12378.06,0.00,0.00,0.00,5483.53,645.00,0.00,0.00,0.00,0.00,0.00,18506.59,2170.40,20676.99,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
MOUNTAIN VIEW MONTESSORI ACADEMY,3J,4/1/2022,Paid,4.5625,2.6050,67,26,135,228,0,0,0,0,0,0,0,0,0,16,45,1,0,0,21,1,138,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,0,720,2895,1315,0,0,0,0,0.00,0.00,0.00,13208.44,0.00,0.00,0.00,3425.58,720.00,0.00,0.00,0.00,0.00,0.00,17354.02,2316.00,19670.02,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
MOUNTAIN VIEW MONTESSORI ACADEMY,3J,5/1/2022,Paid,4.5625,2.6050,65,26,181,272,0,0,0,0,0,0,0,0,0,16,45,1,0,0,20,1,147,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,0,720,2940,2391,0,0,0,0,0.00,0.00,0.00,13413.75,0.00,0.00,0.00,6228.56,720.00,0.00,0.00,0.00,0.00,0.00,20362.31,2352.00,22714.31,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
MOUNTAIN WEST MONTESSORI ACADEMY,5J,8/1/2021,Paid,4.3175,2.4625,51,17,401,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5104,0,0,0,0,0,0.00,0.00,0.00,22036.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22036.52,4338.40,26374.92,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
MOUNTAIN WEST MONTESSORI ACADEMY,5J,9/1/2021,Paid,4.3175,2.4625,56,14,405,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6765,0,0,0,0,0,0.00,0.00,0.00,29207.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29207.89,5750.25,34958.14,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
